Meeting|Topics|Speaker|Segment ID
IS1007a|IS1007a=Program by content|B|274
IS1007a|IS1007a=Program by content|B|276
IS1007a|IS1007a=Program by content|B|278
IS1007a|IS1007a=Program by content|C|441
IS1007a|IS1007a=Program by content|A|113
IS1007a|IS1007a=Program by content|A|115
IS1007a|IS1007a=Program by content|C|443
IS1007a|IS1007a=Program by content|B|280
IS1007a|IS1007a=Program by content|A|117
IS1007a|IS1007a=Program by content|B|282
IS1007a|IS1007a=Program by content|B|284
IS1007a|IS1007a=Program by content|C|445
IS1007a|IS1007a=Program by content|B|286
IS1007a|IS1007a=Program by content|B|288
IS1007a|IS1007a=Program by content|C|447
IS1007a|IS1007a=Program by content|B|290
IS1007a|IS1007a=Program by content|B|292
IS1007a|IS1007a=Program by content|A|119
IS1007a|IS1007a=Program by content|C|449
IS1007a|IS1007a=Program by content|C|451
IS1007a|IS1007a=Program by content|C|453
IS1007a|IS1007a=Program by content|B|294
IS1007b|IS1007b=FPGA|C|482
IS1007b|IS1007b=FPGA|B|235
IS1007b|IS1007b=FPGA|B|237
IS1007b|IS1007b=FPGA|C|484
IS1007b|IS1007b=FPGA|D|643
IS1007b|IS1007b=FPGA|B|239
IS1007b|IS1007b=FPGA|C|486
IS1007b|IS1007b=FPGA|B|241
IS1007b|IS1007b=FPGA|D|645
IS1007b|IS1007b=FPGA|B|243
IS1007b|IS1007b=FPGA|B|245
IS1007b|IS1007b=FPGA|B|247
IS1007b|IS1007b=FPGA|B|249
IS1007b|IS1007b=FPGA|C|488
IS1007b|IS1007b=FPGA|B|251
IS1007b|IS1007b=FPGA|D|647
IS1007b|IS1007b=FPGA|B|253
IS1007b|IS1007b=FPGA|C|490
IS1007b|IS1007b=FPGA|B|255
IS1007b|IS1007b=FPGA|C|492
IS1007b|IS1007b=FPGA|D|649
IS1007b|IS1007b=FPGA|B|257
IS1007b|IS1007b= Program information|B|305
IS1007b|IS1007b= Program information|A|94
IS1007b|IS1007b= Program information|C|532
IS1007b|IS1007b= Program information|A|96
IS1007b|IS1007b= Program information|B|307
IS1007b|IS1007b= Program information|A|98
IS1007b|IS1007b= Program information|C|534
IS1007b|IS1007b= Program information|A|100
IS1007b|IS1007b= Program information|B|309
IS1007b|IS1007b= Program information|C|536
IS1007b|IS1007b= Program information|A|102
IS1007b|IS1007b= Program information|D|667
IS1007b|IS1007b= Program information|B|311
IS1007b|IS1007b= Program information|A|104
IS1007b|IS1007b= Program information|D|669
IS1007b|IS1007b= Program information|C|538
IS1007b|IS1007b= Program information|B|313
IS1007b|IS1007b= Program information|B|315
IS1007b|IS1007b= Program information|D|671
IS1007b|IS1007b= Program information|B|317
IS1007b|IS1007b= Program information|B|319
IS1007b|IS1007b= Program information|D|673
IS1007b|IS1007b= Program information|A|106
IS1007b|IS1007b= Program information|A|108
IS1007b|IS1007b= Program information|A|110
IS1007b|IS1007b= Program information|B|321
IS1007c|IS1007c=Buttons & Help|B|317
IS1007c|IS1007c=Buttons & Help|A|44
IS1007c|IS1007c=Buttons & Help|C|624
IS1007c|IS1007c=Buttons & Help|B|319
IS1007c|IS1007c=Buttons & Help|B|321
IS1007c|IS1007c=Buttons & Help|C|626
IS1007c|IS1007c=Buttons & Help|C|628
IS1007c|IS1007c=Buttons & Help|C|630
IS1007c|IS1007c=Buttons & Help|B|323
IS1007c|IS1007c=Buttons & Help|A|46
IS1007c|IS1007c=Buttons & Help|B|325
IS1007c|IS1007c=Buttons & Help|B|327
IS1007c|IS1007c=Buttons & Help|B|329
IS1007c|IS1007c=Buttons & Help|B|331
IS1007c|IS1007c=Buttons & Help|B|333
IS1007c|IS1007c=Buttons & Help|A|48
IS1007c|IS1007c=Buttons & Help|C|632
IS1007c|IS1007c=Buttons & Help|D|800
IS1007c|IS1007c=Buttons & Help|B|335
IS1007c|IS1007c=Buttons & Help|C|634
IS1007c|IS1007c=Buttons & Help|A|50
IS1007c|IS1007c=Buttons & Help|C|636
IS1007c|IS1007c=Buttons & Help|A|52
IS1007c|IS1007c=Buttons & Help|B|337
IS1007c|IS1007c=Buttons & Help|B|339
IS1007c|IS1007c=Buttons & Help|D|802
IS1007c|IS1007c=Buttons & Help|A|54
IS1007c|IS1007c=Buttons & Help|D|804
IS1007c|IS1007c=Buttons & Help|A|56
IS1007c|IS1007c=Buttons & Help|A|58
IS1007c|IS1007c=Buttons & Help|C|638
IS1007c|IS1007c=Buttons & Help|C|640
IS1007c|IS1007c=Buttons & Help|B|341
IS1007c|IS1007c=Buttons & Help|A|60
IS1007c|IS1007c=LCD or Big screen|D|828
IS1007c|IS1007c=LCD or Big screen|B|363
IS1007c|IS1007c=LCD or Big screen|C|652
IS1007c|IS1007c=LCD or Big screen|D|830
IS1007c|IS1007c=LCD or Big screen|C|654
IS1007c|IS1007c=LCD or Big screen|B|365
IS1007c|IS1007c=LCD or Big screen|C|656
IS1007c|IS1007c=LCD or Big screen|B|367
IS1007c|IS1007c=LCD or Big screen|C|658
IS1007c|IS1007c=LCD or Big screen|D|832
IS1007c|IS1007c=LCD or Big screen|B|369
IS1007c|IS1007c=LCD or Big screen|D|834
IS1007c|IS1007c=LCD or Big screen|C|660
IS1007c|IS1007c=LCD or Big screen|B|371
IS1007c|IS1007c=LCD or Big screen|C|662
IS1007c|IS1007c=LCD or Big screen|B|373
IS1007c|IS1007c=LCD or Big screen|C|664
IS1007c|IS1007c=LCD or Big screen|B|375
IS1007c|IS1007c=LCD or Big screen|D|836
IS1007c|IS1007c=LCD or Big screen|A|78
IS1007c|IS1007c=LCD or Big screen|B|377
IS1007c|IS1007c=LCD or Big screen|A|80
IS1007c|IS1007c=LCD or Big screen|D|838
IS1007c|IS1007c=LCD or Big screen|C|666
IS1007c|IS1007c=LCD or Big screen|D|840
IS1007c|IS1007c=LCD or Big screen|B|379
IS1007c|IS1007c=LCD or Big screen|C|668
IS1007c|IS1007c=LCD or Big screen|B|381
IS1007c|IS1007c=LCD or Big screen|C|670
IS1007c|IS1007c=LCD or Big screen|D|842
IS1007c|IS1007c=LCD or Big screen|B|383
IS1007c|IS1007c=LCD or Big screen|D|844
IS1007c|IS1007c=LCD or Big screen|C|672
IS1007c|IS1007c=LCD or Big screen|B|385
IS1007c|IS1007c=LCD or Big screen|B|387
IS1007c|IS1007c=LCD or Big screen|B|389
IS1007c|IS1007c=LCD or Big screen|D|846
IS1007c|IS1007c=LCD or Big screen|A|82
IS1007c|IS1007c=LCD or Big screen|A|84
IS1007c|IS1007c=LCD or Big screen|B|391
IS1007c|IS1007c=LCD or Big screen|D|848
IS1007c|IS1007c=LCD or Big screen|A|86
IS1007c|IS1007c=LCD or Big screen|D|850
IS1007c|IS1007c=LCD or Big screen|C|674
IS1007c|IS1007c=LCD or Big screen|A|88
IS1007c|IS1007c=LCD or Big screen|B|393
IS1007c|IS1007c=LCD or Big screen|C|676
IS1007c|IS1007c=LCD or Big screen|B|395
IS1007c|IS1007c=Speech recogniser|B|503
IS1007c|IS1007c=Speech recogniser|C|750
IS1007c|IS1007c=Speech recogniser|B|505
IS1007c|IS1007c=Speech recogniser|A|138
IS1007c|IS1007c=Speech recogniser|C|752
IS1007c|IS1007c=Speech recogniser|B|507
IS1007c|IS1007c=Speech recogniser|D|906
IS1007c|IS1007c=Speech recogniser|A|140
IS1007c|IS1007c=Speech recogniser|C|754
IS1007c|IS1007c=Speech recogniser|B|509
IS1007c|IS1007c=Speech recogniser|C|756
IS1007c|IS1007c=Speech recogniser|B|511
IS1007c|IS1007c=Speech recogniser|D|908
IS1007c|IS1007c=Speech recogniser|B|513
IS1007c|IS1007c=Speech recogniser|C|758
IS1007c|IS1007c=Speech recogniser|C|760
IS1007c|IS1007c=Speech recogniser|B|515
IS1007c|IS1007c=Speech recogniser|D|910
IS1007c|IS1007c=Speech recogniser|B|517
IS1007c|IS1007c=Speech recogniser|C|762
IS1007c|IS1007c=Speech recogniser|A|142
IS1007c|IS1007c=Speech recogniser|B|519
IS1007c|IS1007c=Speech recogniser|B|521
IS1007c|IS1007c=Speech recogniser|D|912
IS1007c|IS1007c=Speech recogniser|B|523
IS1007c|IS1007c=Speech recogniser|C|764
IS1007c|IS1007c=Speech recogniser|C|766
IS1007c|IS1007c=Speech recogniser|C|768
IS1007c|IS1007c=Speech recogniser|D|914
IS1007c|IS1007c=Speech recogniser|A|144
IS1007c|IS1007c=Speech recogniser|B|525
IS1007c|IS1007c=Speech recogniser|A|146
IS1007c|IS1007c=Speech recogniser|B|527
IS1007c|IS1007c=Speech recogniser|D|916
IS1007c|IS1007c=Speech recogniser|A|148
IS1007c|IS1007c=Speech recogniser|C|770
IS1007c|IS1007c=Speech recogniser|B|529
IS1007c|IS1007c=Speech recogniser|A|150
IS1007c|IS1007c=Speech recogniser|B|531
IS1007c|IS1007c=Speech recogniser|B|533
IS1007c|IS1007c=Speech recogniser|D|918
IS1007c|IS1007c=Speech recogniser|A|152
IS1007c|IS1007c=Speech recogniser|B|535
IS1007c|IS1007c=Speech recogniser|B|537
IS1007c|IS1007c=Speech recogniser|A|154
IS1007c|IS1007c=Speech recogniser|A|156
IS1007c|IS1007c=Speech recogniser|A|158
IS1007c|IS1007c=Speech recogniser|B|539
IS1007c|IS1007c=Speech recogniser|C|772
IS1007c|IS1007c=Speech recogniser|C|774
IS1007c|IS1007c=Speech recogniser|B|541
IS1007c|IS1007c=Speech recogniser|D|920
IS1007c|IS1007c=Speech recogniser|A|160
IS1007c|IS1007c=Speech recogniser|B|543
IS1007c|IS1007c=Speech recogniser|A|162
IS1007c|IS1007c=Speech recogniser|B|545
IS1007c|IS1007c=Speech recogniser|D|922
IS1007c|IS1007c=Speech recogniser|B|547
IS1007c|IS1007c=Speech recogniser|D|924
IS1007d|IS1007d=With or without LCD|D|1038
IS1007d|IS1007d=With or without LCD|A|121
IS1007d|IS1007d=With or without LCD|B|443
IS1007d|IS1007d=With or without LCD|C|781
IS1007d|IS1007d=With or without LCD|B|445
IS1007d|IS1007d=With or without LCD|A|123
IS1007d|IS1007d=With or without LCD|D|1040
IS1007d|IS1007d=With or without LCD|B|447
IS1007d|IS1007d=With or without LCD|D|1042
IS1007d|IS1007d=With or without LCD|D|1044
IS1007d|IS1007d=With or without LCD|B|449
IS1007d|IS1007d=With or without LCD|B|451
IS1007d|IS1007d=With or without LCD|C|783
IS1007d|IS1007d=With or without LCD|D|1046
IS1007d|IS1007d=With or without LCD|A|125
IS1007d|IS1007d=With or without LCD|B|453
IS1007d|IS1007d=With or without LCD|D|1048
IS1007d|IS1007d=With or without LCD|C|785
IS1007d|IS1007d=With or without LCD|C|787
IS1007d|IS1007d=With or without LCD|A|127
IS1007d|IS1007d=With or without LCD|C|789
IS1007d|IS1007d=With or without LCD|A|129
IS1007d|IS1007d=With or without LCD|D|1050
IS1007d|IS1007d=With or without LCD|C|791
IS1007d|IS1007d=With or without LCD|C|793
IS1007d|IS1007d=With or without LCD|D|1052
IS1007d|IS1007d=With or without LCD|B|455
IS1007d|IS1007d=With or without LCD|C|795
IS1007d|IS1007d=With or without LCD|B|457
IS1007d|IS1007d=With or without LCD|D|1054
IS1007d|IS1007d=With or without LCD|C|797
IS1007d|IS1007d=With or without LCD|B|459
IS1007d|IS1007d=With or without LCD|B|461
IS1007d|IS1007d=With or without LCD|B|463
IS1007d|IS1007d=With or without LCD|D|1056
IS1007d|IS1007d=With or without LCD|B|465
IS1007d|IS1007d=With or without LCD|C|799
IS1007d|IS1007d=With or without LCD|B|467
IS1007d|IS1007d=With or without LCD|A|131
IS1007d|IS1007d=With or without LCD|B|469
IS1007d|IS1007d=With or without LCD|B|471
IS1007d|IS1007d=With or without LCD|C|801
IS1007d|IS1007d=With or without LCD|B|473
IS1007d|IS1007d=With or without LCD|D|1058
IS1007d|IS1007d=With or without LCD|B|475
IS1007d|IS1007d=With or without LCD|C|803
IS1007d|IS1007d=With or without LCD|D|1060
IS1007d|IS1007d=With or without LCD|B|477
IS1007d|IS1007d=With or without LCD|B|479
IS1007d|IS1007d=With or without LCD|D|1062
IS1007d|IS1007d=With or without LCD|A|133
IS1007d|IS1007d=With or without LCD|B|481
IS1007d|IS1007d=With or without LCD|C|805
IS1007d|IS1007d=With or without LCD|B|483
IS1007d|IS1007d=With or without LCD|B|485
IS1007d|IS1007d=With or without LCD|D|1064
IS1007d|IS1007d=With or without LCD|C|807
IS1007d|IS1007d=With or without LCD|A|135
IS1007d|IS1007d=With or without LCD|B|487
IS1007d|IS1007d=With or without LCD|D|1066
IS1007d|IS1007d=With or without LCD|C|809
IS1007d|IS1007d=With or without LCD|B|489
IS1007d|IS1007d=With or without LCD|A|137
IS1007d|IS1007d=With or without LCD|B|491
IS1007d|IS1007d=With or without LCD|A|139
IS1007d|IS1007d=With or without LCD|C|811
IS1007d|IS1007d=With or without LCD|B|493
IS1007d|IS1007d=With or without LCD|D|1068
IS1007d|IS1007d=With or without LCD|A|141
IS1007d|IS1007d=With or without LCD|C|813
IS1007d|IS1007d=With or without LCD|D|1070
IS1007d|IS1007d=With or without LCD|A|143
IS1007d|IS1007d=With or without LCD|A|145
IS1007d|IS1007d=With or without LCD|B|495
IS1007d|IS1007d=With or without LCD|B|497
IS1007d|IS1007d=With or without LCD|B|499
IS1007d|IS1007d=With or without LCD|C|815
IS1007d|IS1007d=With or without LCD|A|147
IS1007d|IS1007d=With or without LCD|B|501
IS1007d|IS1007d=With or without LCD|A|149
IS1007d|IS1007d=With or without LCD|D|1072
IS1007d|IS1007d=With or without LCD|C|817
IS1007d|IS1007d=With or without LCD|D|1074
IS1007d|IS1007d=With or without LCD|C|819
IS1007d|IS1007d=With or without LCD|B|503
IS1007d|IS1007d=With or without LCD|D|1076
IS1007d|IS1007d=With or without LCD|B|505
IS1007d|IS1007d=With or without LCD|B|507
IS1007d|IS1007d=With or without LCD|D|1078
IS1007d|IS1007d=With or without LCD|C|821
IS1007d|IS1007d=With or without LCD|B|509
IS1007d|IS1007d=With or without LCD|D|1080
IS1007d|IS1007d=With or without LCD|D|1082
IS1007d|IS1007d=With or without LCD|B|511
IS1007d|IS1007d=With or without LCD|C|823
IS1007d|IS1007d=With or without LCD|B|513
IS1007d|IS1007d=With or without LCD|B|515
IS1007d|IS1007d=With or without LCD|B|517
IS1007d|IS1007d=With or without LCD|B|519
IS1007d|IS1007d=With or without LCD|C|825
IS1007d|IS1007d=With or without LCD|B|521
IS1007d|IS1007d=With or without LCD|B|523
IS1007d|IS1007d=With or without LCD|A|151
IS1007d|IS1007d=With or without LCD|A|153
IS1007d|IS1007d=With or without LCD|B|525
IS1007d|IS1007d=With or without LCD|A|155
IS1007d|IS1007d=With or without LCD|D|1084
IS1007d|IS1007d=With or without LCD|B|527
IS1007d|IS1007d=With or without LCD|D|1086
IS1007d|IS1007d=With or without LCD|D|1088
IS1007d|IS1007d=With or without LCD|B|529
IS1007d|IS1007d=With or without LCD|B|531
IS1007d|IS1007d=With or without LCD|B|533
IS1007d|IS1007d=With or without LCD|C|827
IS1007d|IS1007d=With or without LCD|B|535
IS1007d|IS1007d=With or without LCD|C|829
IS1007d|IS1007d=With or without LCD|D|1090
IS1007d|IS1007d=With or without LCD|B|537
IS1007d|IS1007d=With or without LCD|C|831
IS1007d|IS1007d=With or without LCD|A|157
IS1007d|IS1007d=With or without LCD|D|1092
IS1007d|IS1007d=With or without LCD|B|538
IS1007d|IS1007d=With or without LCD|C|833
IS1007d|IS1007d=With or without LCD|D|1094
IS1007d|IS1007d=With or without LCD|C|835
IS1007d|IS1007d=With or without LCD|A|159
IS1007d|IS1007d=With or without LCD|B|540
IS1007d|IS1007d=With or without LCD|D|1096
IS1007d|IS1007d=With or without LCD|C|837
IS1007d|IS1007d=With or without LCD|B|542
IS1007d|IS1007d=With or without LCD|B|544
IS1007d|IS1007d=With or without LCD|C|839
IS1007d|IS1007d=With or without LCD|A|161
IS1007d|IS1007d=With or without LCD|D|1098
IS1007d|IS1007d=With or without LCD|C|841
IS1007d|IS1007d=With or without LCD|D|1100
IS1007d|IS1007d=With or without LCD|B|546
IS1007d|IS1007d=With or without LCD|A|163
IS1007d|IS1007d=With or without LCD|B|548
IS1007d|IS1007d=With or without LCD|C|843
IS1007d|IS1007d=With or without LCD|B|550
IS1007d|IS1007d=Modules and add-ons|A|167
IS1007d|IS1007d=Modules and add-ons|B|556
IS1007d|IS1007d=Modules and add-ons|C|847
IS1007d|IS1007d=Modules and add-ons|B|558
IS1007d|IS1007d=Modules and add-ons|D|1104
IS1007d|IS1007d=Modules and add-ons|B|560
IS1007d|IS1007d=Modules and add-ons|C|849
IS1007d|IS1007d=Modules and add-ons|A|169
IS1007d|IS1007d=Modules and add-ons|D|1106
IS1007d|IS1007d=Modules and add-ons|C|851
IS1007d|IS1007d=Modules and add-ons|A|171
IS1007d|IS1007d=Modules and add-ons|B|562
IS1007d|IS1007d=Modules and add-ons|D|1108
IS1007d|IS1007d=Modules and add-ons|A|173
IS1007d|IS1007d=Modules and add-ons|D|1110
IS1007d|IS1007d=Modules and add-ons|A|175
IS1007d|IS1007d=Modules and add-ons|C|853
IS1007d|IS1007d=Modules and add-ons|D|1112
IS1007d|IS1007d=Modules and add-ons|A|177
IS1007d|IS1007d=Modules and add-ons|B|564
IS1007d|IS1007d=Modules and add-ons|B|566
IS1007d|IS1007d=Modules and add-ons|A|179
IS1007d|IS1007d=Modules and add-ons|A|181
IS1007d|IS1007d=Modules and add-ons|B|568
IS1007d|IS1007d=Modules and add-ons|D|1114
IS1007d|IS1007d=Modules and add-ons|A|183
IS1007d|IS1007d=Modules and add-ons|B|570
IS1007d|IS1007d=Modules and add-ons|C|855
IS1007d|IS1007d=Modules and add-ons|C|857
IS1007d|IS1007d=Modules and add-ons|B|572
IS1007d|IS1007d=Modules and add-ons|C|859
IS1007d|IS1007d=Modules and add-ons|A|185
IS1007d|IS1007d=Modules and add-ons|A|187
IS1007d|IS1007d=Modules and add-ons|C|861
IS1007d|IS1007d=Modules and add-ons|A|189
IS1007d|IS1007d=Modules and add-ons|C|863
IS1007d|IS1007d=Modules and add-ons|A|191
IS1007d|IS1007d=Modules and add-ons|A|193
IS1007d|IS1007d=Modules and add-ons|D|1116
IS1007d|IS1007d=Modules and add-ons|C|865
IS1007d|IS1007d=Modules and add-ons|B|574
IS1007d|IS1007d=Modules and add-ons|B|576
IS1007d|IS1007d=Modules and add-ons|B|578
IS1007d|IS1007d=Modules and add-ons|B|580
IS1007d|IS1007d=Modules and add-ons|B|582
IS1007d|IS1007d=Modules and add-ons|D|1118
IS1007d|IS1007d=Modules and add-ons|C|867
IS1007d|IS1007d=Modules and add-ons|B|584
IS1007d|IS1007d=Modules and add-ons|D|1120
IS1007d|IS1007d=Modules and add-ons|B|586
IS1007d|IS1007d=Modules and add-ons|B|588
IS1007d|IS1007d=Modules and add-ons|C|869
IS1007d|IS1007d=Modules and add-ons|D|1122
IS1007d|IS1007d=Modules and add-ons|C|871
IS1007d|IS1007d=Modules and add-ons|A|195
IS1007d|IS1007d=Modules and add-ons|A|197
IS1007d|IS1007d=Modules and add-ons|C|873
IS1007d|IS1007d=Modules and add-ons|B|590
IS1007d|IS1007d=Modules and add-ons|C|875
IS1007d|IS1007d=Modules and add-ons|A|199
IS1008b|IS1008b=Additional features|B|254
IS1008b|IS1008b=Additional features|A|54
IS1008b|IS1008b=Additional features|A|55
IS1008b|IS1008b=Additional features|B|256
IS1008b|IS1008b=Additional features|A|57
IS1008b|IS1008b=Additional features|C|364
IS1008b|IS1008b=Additional features|B|258
IS1008b|IS1008b=Additional features|A|58
IS1008b|IS1008b=Additional features|A|59
IS1008b|IS1008b=Additional features|A|60
IS1008b|IS1008b=Additional features|B|260
IS1008b|IS1008b=Additional features|A|62
IS1008b|IS1008b=Additional features|A|64
IS1008b|IS1008b=Additional features|B|262
IS1008b|IS1008b=Additional features|A|66
IS1008b|IS1008b=Additional features|C|366
IS1008b|IS1008b=Additional features|C|367
IS1008b|IS1008b=Additional features|B|264
IS1008b|IS1008b=Additional features|B|266
IS1008b|IS1008b=Additional features|D|493
IS1008b|IS1008b=Additional features|C|368
IS1008b|IS1008b=Additional features|B|268
IS1008b|IS1008b=Additional features|C|370
IS1008b|IS1008b=Additional features|C|372
IS1008b|IS1008b=Additional features|B|270
IS1008b|IS1008b=Additional features|C|374
IS1008b|IS1008b=Additional features|D|495
IS1008b|IS1008b=Additional features|B|272
IS1008b|IS1008b=Additional features|C|376
IS1008b|IS1008b=Additional features|D|497
IS1008b|IS1008b=Additional features|A|68
IS1008b|IS1008b=Additional features|A|70
IS1008b|IS1008b=Additional features|A|72
IS1008b|IS1008b=Additional features|B|274
IS1008b|IS1008b=Additional features|A|74
IS1008b|IS1008b=Additional features|C|378
IS1008b|IS1008b=Additional features|D|499
IS1008b|IS1008b=Speech Recognition Problems|A|140
IS1008b|IS1008b=Speech Recognition Problems|D|534
IS1008b|IS1008b=Speech Recognition Problems|B|290
IS1008b|IS1008b=Speech Recognition Problems|B|292
IS1008b|IS1008b=Speech Recognition Problems|A|142
IS1008b|IS1008b=Speech Recognition Problems|B|293
IS1008b|IS1008b=Speech Recognition Problems|B|294
IS1008b|IS1008b=Speech Recognition Problems|B|295
IS1008b|IS1008b=Speech Recognition Problems|B|296
IS1008b|IS1008b=Speech Recognition Problems|B|298
IS1008b|IS1008b=Speech Recognition Problems|B|299
IS1008b|IS1008b=Speech Recognition Problems|C|388
IS1008b|IS1008b=Speech Recognition Problems|C|390
IS1008b|IS1008b=Speech Recognition Problems|C|391
IS1008b|IS1008b=Speech Recognition Problems|B|301
IS1008b|IS1008b=Speech Recognition Problems|C|392
IS1008b|IS1008b=Speech Recognition Problems|C|393
IS1008b|IS1008b=Speech Recognition Problems|D|536
IS1008b|IS1008b=Speech Recognition Problems|C|395
IS1008b|IS1008b=Speech Recognition Problems|B|303
IS1008b|IS1008b=Choosing features to include|C|463
IS1008b|IS1008b=Choosing features to include|A|201
IS1008b|IS1008b=Choosing features to include|C|465
IS1008b|IS1008b=Choosing features to include|D|569
IS1008b|IS1008b=Choosing features to include|B|323
IS1008b|IS1008b=Choosing features to include|C|467
IS1008b|IS1008b=Choosing features to include|B|325
IS1008b|IS1008b=Choosing features to include|A|203
IS1008b|IS1008b=Choosing features to include|D|571
IS1008b|IS1008b=Choosing features to include|B|327
IS1008b|IS1008b=Choosing features to include|A|205
IS1008b|IS1008b=Choosing features to include|B|328
IS1008b|IS1008b=Choosing features to include|C|469
IS1008b|IS1008b=Choosing features to include|B|329
IS1008b|IS1008b=Choosing features to include|B|330
IS1008b|IS1008b=Choosing features to include|C|471
IS1008b|IS1008b=Choosing features to include|A|207
IS1008b|IS1008b=Choosing features to include|B|332
IS1008b|IS1008b=Choosing features to include|C|473
IS1008b|IS1008b=Choosing features to include|D|573
IS1008b|IS1008b=Choosing features to include|C|475
IS1008b|IS1008b=Choosing features to include|A|209
IS1008b|IS1008b=Choosing features to include|C|476
IS1008b|IS1008b=Choosing features to include|D|575
IS1008c|IS1008c=Comments on design|A|80
IS1008c|IS1008c=Comments on design|A|82
IS1008c|IS1008c=Comments on design|D|683
IS1008c|IS1008c=Comments on design|D|685
IS1008c|IS1008c=Comments on design|A|84
IS1008c|IS1008c=Comments on design|D|687
IS1008c|IS1008c=Comments on design|C|501
IS1008c|IS1008c=Comments on design|B|282
IS1008c|IS1008c=Comments on design|C|503
IS1008c|IS1008c=Comments on design|B|284
IS1008c|IS1008c=Customizability|C|517
IS1008c|IS1008c=Customizability|B|310
IS1008c|IS1008c=Customizability|B|312
IS1008c|IS1008c=Customizability|C|519
IS1008c|IS1008c=Customizability|D|721
IS1008c|IS1008c=Customizability|A|96
IS1008c|IS1008c=Customizability|A|98
IS1008c|IS1008c=Customizability|D|723
IS1008c|IS1008c=Customizability|C|521
IS1008c|IS1008c=Customizability|B|314
IS1008c|IS1008c=Customizability|B|316
IS1008c|IS1008c=Customizability|C|523
IS1008c|IS1008c=Customizability|C|525
IS1008c|IS1008c=Customizability|B|318
IS1008c|IS1008c=Customizability|A|100
IS1008c|IS1008c=Customizability|A|102
IS1008c|IS1008c=Customizability|B|320
IS1008c|IS1008c=Customizability|A|104
IS1008c|IS1008c=Customizability|D|725
IS1008c|IS1008c=Customizability|C|527
IS1008c|IS1008c=Customizability|B|322
IS1008c|IS1008c=Customizability|C|529
IS1008c|IS1008c=Customizability|B|324
IS1008c|IS1008c=Customizability|D|727
IS1008c|IS1008c=Design decisions|A|126
IS1008c|IS1008c=Design decisions|A|128
IS1008c|IS1008c=Design decisions|B|340
IS1008c|IS1008c=Design decisions|B|342
IS1008c|IS1008c=Design decisions|A|130
IS1008c|IS1008c=Design decisions|C|549
IS1008c|IS1008c=Design decisions|B|344
IS1008c|IS1008c=Design decisions|C|551
IS1008c|IS1008c=Design decisions|B|346
IS1008c|IS1008c=Design decisions|C|553
IS1008c|IS1008c=Design decisions|C|555
IS1008c|IS1008c=Design decisions|B|348
IS1008c|IS1008c=Design decisions|A|132
IS1008c|IS1008c=Design decisions|B|350
IS1008c|IS1008c=Design decisions|C|557
IS1008c|IS1008c=Design decisions|D|741
IS1008c|IS1008c=Design decisions|D|743
IS1008c|IS1008c=Design decisions|C|559
IS1008c|IS1008c=Design decisions|C|561
IS1008c|IS1008c=Design decisions|C|563
IS1008c|IS1008c=Design decisions|C|565
IS1008c|IS1008c=Design decisions|D|745
IS1008c|IS1008c=Design decisions|A|134
IS1008c|IS1008c=Design decisions|C|567
IS1008c|IS1008c=Design decisions|C|569
IS1008c|IS1008c=Design decisions|C|571
IS1008c|IS1008c=Design decisions|C|573
IS1008c|IS1008c=Design decisions|C|575
IS1008c|IS1008c=Design decisions|D|747
IS1008c|IS1008c=Design decisions|A|136
IS1008c|IS1008c=Design decisions|A|138
IS1008c|IS1008c=Design decisions|B|352
IS1008c|IS1008c=Design decisions|C|577
IS1008c|IS1008c=Design decisions|B|354
IS1008c|IS1008c=Design decisions|D|749
IS1008c|IS1008c=Design decisions|B|356
IS1008c|IS1008c=Design decisions|C|579
IS1008c|IS1008c=Design decisions|B|358
IS1008c|IS1008c=Design decisions|C|581
IS1008c|IS1008c=Design decisions|A|140
IS1008c|IS1008c=Design decisions|A|142
IS1008c|IS1008c=Design decisions|A|144
IS1008c|IS1008c=Design decisions|A|146
IS1008c|IS1008c=Design decisions|A|148
IS1008c|IS1008c=Design decisions|B|360
IS1008c|IS1008c=Design decisions|B|362
IS1008c|IS1008c=Design decisions|B|364
IS1008c|IS1008c=Design decisions|A|150
IS1008c|IS1008c=Design decisions|B|366
IS1008d|IS1008d=A place for the microphone|B|286
IS1008d|IS1008d=A place for the microphone|C|474
IS1008d|IS1008d=A place for the microphone|A|36
IS1008d|IS1008d=A place for the microphone|B|288
IS1008d|IS1008d=A place for the microphone|B|290
IS1008d|IS1008d=A place for the microphone|A|38
IS1008d|IS1008d=A place for the microphone|B|292
IS1008d|IS1008d=A place for the microphone|A|40
IS1008d|IS1008d=A place for the microphone|C|476
IS1008d|IS1008d=A place for the microphone|A|42
IS1008d|IS1008d=A place for the microphone|A|44
IS1008d|IS1008d=A place for the microphone|C|478
IS1008d|IS1008d=A place for the microphone|B|294
IS1008d|IS1008d=A place for the microphone|C|480
IS1008d|IS1008d=A place for the microphone|D|642
IS1008d|IS1008d=A place for the microphone|C|481
IS1008d|IS1008d=A place for the microphone|C|482
IS1008d|IS1008d=A place for the microphone|D|644
IS1008d|IS1008d=A place for the microphone|A|46
IS1008d|IS1008d=A place for the microphone|C|484
IS1008d|IS1008d=A place for the microphone|B|296
IS1008d|IS1008d=Sellin the product|D|715
IS1008d|IS1008d=Sellin the product|D|716
IS1008d|IS1008d=Sellin the product|A|140
IS1008d|IS1008d=Sellin the product|A|142
IS1008d|IS1008d=Sellin the product|A|144
